,minimum,maximum
cpd00045_c0_dilution,0.0,0.0
cpd00157_c0_dilution,0.0,2.002002002002002
cpd00108_e0_dilution,0.0,3.996003996003996
cpd14703_c0_dilution,0.0,0.0
cpd00890_c0_dilution,0.0,0.0
cpd02884_c0_dilution,0.0,1.998001998001998
cpd00482_c0_dilution,0.0,3.9960039960039957
cpd11586_c0_dilution,0.0,1.9980019980019983
cpd03196_c0_dilution,0.0,0.0
cpd00138_c0_dilution,0.0,0.0
cpd00197_c0_dilution,0.0,0.0
cpd15238_c0_dilution,0.0,0.0
cpd00307_e0_dilution,0.0,3.996003996003996
cpd00307_c0_dilution,0.0,3.996003996003997
cpd11310_c0_dilution,0.0,0.0
cpd15344_c0_dilution,0.0,0.0
cpd02678_c0_dilution,0.0,2.388081387225844e-16
cpd02394_c0_dilution,0.0,2.3915178708402953e-16
cpd15692_c0_dilution,0.0,0.0
cpd15698_c0_dilution,0.0,0.0
cpd11593_c0_dilution,0.0,1.998001998001998
cpd02230_c0_dilution,0.0,0.0
cpd03119_c0_dilution,0.0,0.0
cpd03448_c0_dilution,0.0,0.0
cpd00378_c0_dilution,0.0,0.0
cpd03584_c0_dilution,0.0,0.0
cpd02187_c0_dilution,0.0,9.801789057549137e-17
cpd03593_c0_dilution,0.0,1.9980019980019978
cpd00251_c0_dilution,0.0,0.0
cpd00200_c0_dilution,0.0,3.996003996003997
cpd00082_c0_dilution,0.0,0.0
cpd09844_c0_dilution,0.0,0.0
cpd11574_e0_dilution,0.0,1.9980019980019978
cpd11574_c0_dilution,0.0,0.0
cpd11470_c0_dilution,0.0,6.91150102857384e-33
cpd15313_c0_dilution,0.0,-4.7156475477760654e-18
cpd00334_c0_dilution,0.0,3.9920119840199764
cpd02849_c0_dilution,0.0,0.0
cpd15170_c0_dilution,0.0,0.0
cpd00800_c0_dilution,0.0,1.0147193390083386e-14
cpd00764_c0_dilution,0.0,2.79078905785395e-14
cpd02701_c0_dilution,0.0,2.7907890578539502e-14
cpd03525_c0_dilution,0.0,1.9980019980019983
cpd11825_c0_dilution,0.0,0.0
cpd15726_c0_dilution,0.0,0.0
cpd02642_c0_dilution,0.0,2.0020020020020017
cpd00956_c0_dilution,0.0,1.9980019980019983
cpd00363_c0_dilution,0.0,3.9960039960039953
cpd11538_c0_dilution,0.0,0.0
cpd11539_c0_dilution,0.0,0.0
cpd00738_c0_dilution,0.0,1.9980019980019976
cpd00305_e0_dilution,0.0,3.992011984019972
cpd00305_c0_dilution,0.0,1.9980019980019978
cpd15701_c0_dilution,0.0,0.0
cpd15677_c0_dilution,0.0,0.0
cpd11435_c0_dilution,0.0,1.8243036496305703e-32
cpd15673_c0_dilution,0.0,0.0
cpd03646_c0_dilution,0.0,0.0
cpd17564_c0_dilution,0.0,0.0
cpd17566_c0_dilution,0.0,-3.424116218996773e-16
cpd15371_c0_dilution,0.0,0.0
cpd15572_c0_dilution,0.0,0.0
cpd00142_c0_dilution,0.0,5.994005994005996
cpd00780_c0_dilution,0.0,3.9960039960039957
cpd15717_c0_dilution,0.0,0.0
cpd15723_c0_dilution,0.0,0.0
cpd11206_c0_dilution,0.0,0.0
cpd03606_c0_dilution,0.0,3.992011984019976
cpd00341_c0_dilution,0.0,0.0
cpd00118_c0_dilution,0.0,0.0
cpd15555_c0_dilution,0.0,0.0
cpd11509_c0_dilution,0.0,0.0
cpd11510_c0_dilution,0.0,0.0
cpd15349_c0_dilution,0.0,0.0
cpd11473_c0_dilution,0.0,-4.122282494437046e-16
cpd00638_c0_dilution,0.0,1.9980019980019983
cpd01882_c0_dilution,0.0,2.2649614835747787e-13
cpd01966_c0_dilution,0.0,2.285389982496921e-13
cpd15543_c0_dilution,0.0,3.1523328987740608e-12
cpd15536_c0_dilution,0.0,-3.4905689483679514e-26
cpd00931_c0_dilution,0.0,2.0020020020020017
cpd15359_c0_dilution,0.0,0.0
cpd15361_c0_dilution,0.0,0.0
cpd00142_e0_dilution,0.0,3.9960039960039957
cpd15752_c0_dilution,0.0,0.0
cpd15770_c0_dilution,0.0,0.0
cpd03560_c0_dilution,0.0,0.0
cpd03706_c0_dilution,0.0,0.0
cpd15321_c0_dilution,0.0,0.0
cpd00211_e0_dilution,0.0,3.992011984019972
cpd00211_c0_dilution,0.0,1.9980019980019978
cpd00159_e0_dilution,0.0,3.9960039960039957
cpd00418_c0_dilution,0.0,1.9980019980019983
cpd00209_c0_dilution,0.0,1.4932653493492993
cpd03120_c0_dilution,0.0,7.196935792154736e-14
cpd15676_c0_dilution,0.0,0.0
cpd00911_c0_dilution,0.0,1.998001998001998
cpd00111_c0_dilution,0.0,2.0020020020020017
cpd02886_c0_dilution,0.0,9.1920920916792e-12
cpd03443_c0_dilution,0.0,2.0872473121599972e-15
cpd00238_c0_dilution,0.0,3.996003996003996
cpd15705_c0_dilution,0.0,0.0
cpd00644_c0_dilution,0.0,0.0
cpd15400_c0_dilution,0.0,0.0
cpd14720_c0_dilution,0.0,0.0
cpd00162_c0_dilution,0.0,0.0
cpd02546_c0_dilution,0.0,0.0
cpd03117_c0_dilution,0.0,0.0
cpd03608_c0_dilution,0.0,0.0
cpd00608_c0_dilution,0.0,0.0
cpd03422_c0_dilution,0.0,0.0
cpd03918_c0_dilution,0.0,0.0
cpd00830_c0_dilution,0.0,1.9980019980019976
cpd02820_c0_dilution,0.0,0.0
cpd00034_c0_dilution,0.0,2.002002002002002
cpd00034_e0_dilution,0.0,3.996003996003996
cpd11530_c0_dilution,0.0,0.0
cpd11531_c0_dilution,0.0,0.0
cpd02524_c0_dilution,0.0,0.0
cpd00235_c0_dilution,0.0,3.9920119840199764
cpd11461_c0_dilution,0.0,0.0
cpd15338_c0_dilution,0.0,0.0
cpd00510_c0_dilution,0.0,0.0
cpd01242_c0_dilution,0.0,0.0
cpd00048_e0_dilution,0.0,3.9960039960039966
cpd15316_c0_dilution,0.0,0.0
cpd17567_c0_dilution,0.0,0.0
cpd12005_c0_dilution,0.0,0.0
cpd11830_c0_dilution,0.0,0.0
cpd11621_c0_dilution,0.0,0.0
cpd11620_c0_dilution,0.0,0.0
cpd15697_c0_dilution,0.0,0.0
cpd00540_e0_dilution,0.0,3.9960039960039966
cpd03847_e0_dilution,0.0,3.9920119840199764
cpd00030_e0_dilution,0.0,1.9980019980019978
cpd00030_c0_dilution,0.0,0.0
cpd00311_e0_dilution,0.0,3.996003996003996
cpd03127_c0_dilution,0.0,0.0
cpd03198_c0_dilution,0.0,1.998001998001998
cpd00141_c0_dilution,0.0,0.0
cpd11430_c0_dilution,0.0,0.0
cpd00289_c0_dilution,0.0,0.0
cpd02591_c0_dilution,0.0,0.0
cpd00382_c0_dilution,0.0,0.0
cpd00076_c0_dilution,0.0,0.0
cpd15542_c0_dilution,0.0,0.0
cpd15535_c0_dilution,0.0,0.0
cpd02826_c0_dilution,0.0,0.0
cpd02140_c0_dilution,0.0,-9.09939770914797e-16
cpd02258_c0_dilution,0.0,1.9980019980019974
cpd15318_c0_dilution,0.0,0.0
cpd11572_c0_dilution,0.0,0.0
cpd15363_c0_dilution,0.0,1.998001998001998
cpd15718_c0_dilution,0.0,0.0
cpd15724_c0_dilution,0.0,0.0
cpd15683_c0_dilution,0.0,0.0
cpd15689_c0_dilution,0.0,0.0
cpd00946_c0_dilution,0.0,0.0
cpd00965_c0_dilution,0.0,0.0
cpd00531_c0_dilution,0.0,0.0
cpd15558_c0_dilution,0.0,0.0
cpd00731_c0_dilution,0.0,0.0
cpd03490_c0_dilution,0.0,0.0
cpd15481_c0_dilution,0.0,0.0
cpd15480_c0_dilution,0.0,0.0
cpd08210_c0_dilution,0.0,1.9980019980020576
cpd03736_c0_dilution,0.0,0.0
cpd03586_c0_dilution,0.0,-4.4643280597703633e-29
cpd03122_c0_dilution,0.0,0.0
cpd03123_c0_dilution,0.0,0.0
cpd00727_c0_dilution,0.0,0.0
cpd00139_c0_dilution,0.0,0.0
cpd10515_c0_dilution,0.0,1.9980019980019976
cpd10516_c0_dilution,0.0,0.0
cpd01157_c0_dilution,0.0,-6.246366052271823e-19
cpd03897_c0_dilution,0.0,0.0
cpd15468_c0_dilution,0.0,1.9980019980019983
cpd00294_c0_dilution,0.0,-4.345312929962629e-17
cpd00079_c0_dilution,0.0,7.988015980023972
cpd15294_c0_dilution,0.0,0.0
cpd03444_c0_dilution,0.0,4.519533231480331e-34
cpd15672_c0_dilution,0.0,0.0
cpd12237_c0_dilution,0.0,0.0
cpd14507_c0_dilution,0.0,0.0
cpd00403_c0_dilution,0.0,0.0
cpd00672_c0_dilution,0.0,0.0
cpd02027_c0_dilution,0.0,3.429023590027814e-14
cpd00434_c0_dilution,0.0,0.0
cpd00281_c0_dilution,0.0,0.0
cpd11431_c0_dilution,0.0,0.0
cpd11584_c0_dilution,0.0,1.9980019980019976
cpd02069_c0_dilution,0.0,3.9920119840199764
cpd00348_c0_dilution,0.0,4.028012052020075
cpd15696_c0_dilution,0.0,0.0
cpd12225_c0_dilution,0.0,0.0
cpd03585_c0_dilution,0.0,0.0
cpd11591_c0_dilution,0.0,0.0
cpd11477_c0_dilution,0.0,0.0
cpd11497_c0_dilution,0.0,0.0
cpd11498_c0_dilution,0.0,0.0
cpd15315_c0_dilution,0.0,0.0
cpd00408_c0_dilution,0.0,0.0
cpd00712_c0_dilution,0.0,0.0
cpd00331_c0_dilution,0.0,0.0
cpd03671_c0_dilution,0.0,1.9980019980019978
cpd02611_c0_dilution,0.0,0.0
cpd15748_c0_dilution,0.0,0.0
cpd15766_c0_dilution,0.0,0.0
cpd11436_c0_dilution,0.0,0.0
cpd00557_c0_dilution,0.0,-1.6193500179703132e-14
cpd02211_c0_dilution,0.0,1.9980019980018908
cpd01311_c0_dilution,0.0,0.0
cpd03812_c0_dilution,0.0,0.0
cpd03813_c0_dilution,0.0,0.0
cpd01133_c0_dilution,0.0,0.0
cpd15554_c0_dilution,0.0,0.0
cpd15530_c0_dilution,0.0,0.0
cpd02113_c0_dilution,0.0,1.998001998001998
cpd00448_c0_dilution,0.0,3.9920119840199773
cpd15326_c0_dilution,0.0,0.0
cpd03197_c0_dilution,0.0,1.998001998001998
cpd00794_c0_dilution,0.0,1.9980019980019978
cpd15319_c0_dilution,0.0,-5.012291721406038e-35
cpd00222_c0_dilution,0.0,0.0
cpd15754_c0_dilution,0.0,0.0
cpd15772_c0_dilution,0.0,0.0
cpd00274_c0_dilution,0.0,2.2409789085414755e-34
cpd15362_c0_dilution,0.0,0.0
cpd02234_c0_dilution,0.0,0.0
cpd15508_c0_dilution,0.0,0.0
cpd15507_c0_dilution,0.0,0.0
cpd15514_c0_dilution,0.0,0.0
cpd15306_c0_dilution,0.0,0.0
cpd00322_e0_dilution,0.0,1.9980019980019983
cpd00330_c0_dilution,0.0,0.0
cpd00393_c0_dilution,0.0,-1.216399145919817e-15
cpd02569_c0_dilution,0.0,0.0
cpd00396_c0_dilution,0.0,0.0
cpd00642_c0_dilution,0.0,0.0
cpd02597_c0_dilution,0.0,1.998001998001998
cpd11590_c0_dilution,0.0,0.0
cpd03445_c0_dilution,0.0,1.5599360432662624e-13
cpd03105_c0_dilution,0.0,1.9980019980019985
cpd00972_c0_dilution,0.0,0.0
cpd00858_c0_dilution,0.0,1.9940099860179763
cpd00400_c0_dilution,0.0,0.0
cpd01150_c0_dilution,0.0,0.0
cpd01015_c0_dilution,0.0,0.0
cpd00925_c0_dilution,0.0,1.9980019980019983
cpd08625_c0_dilution,0.0,0.0
cpd09027_c0_dilution,0.0,0.0
cpd00666_c0_dilution,0.0,0.0
cpd15277_c0_dilution,0.0,0.0
cpd00283_c0_dilution,0.0,0.0
cpd03424_e0_dilution,0.0,1.9980019980019978
cpd03424_c0_dilution,0.0,0.0
cpd03496_c0_dilution,0.0,0.0
cpd00137_c0_dilution,0.0,2.7270798544761546e-11
cpd15534_c0_dilution,0.0,0.0
cpd02968_c0_dilution,0.0,0.0
cpd00190_c0_dilution,0.0,1.998001998001998
cpd15666_c0_dilution,0.0,0.0
cpd15665_c0_dilution,0.0,0.0
cpd15340_c0_dilution,0.0,0.0
cpd11462_c0_dilution,0.0,0.0
cpd00620_c0_dilution,0.0,0.0
cpd00977_c0_dilution,0.0,0.0
cpd03704_c0_dilution,0.0,0.0
cpd00976_c0_dilution,0.0,0.0
cpd00092_e0_dilution,0.0,3.992011984019976
cpd00085_c0_dilution,0.0,0.0
cpd01504_c0_dilution,0.0,0.0
cpd03125_c0_dilution,0.0,0.0
cpd02135_c0_dilution,0.0,0.0
cpd00646_c0_dilution,0.0,0.0
cpd15695_c0_dilution,0.0,0.0
cpd15368_c0_dilution,0.0,0.0
cpd15570_c0_dilution,0.0,0.0
cpd00156_e0_dilution,0.0,1.9980019980019978
cpd03279_c0_dilution,0.0,0.0
cpd00831_c0_dilution,0.0,1.998001998001998
cpd03734_c0_dilution,0.0,0.0
cpd01080_e0_dilution,0.0,3.9920119840199755
cpd00782_c0_dilution,0.0,0.0
cpd01107_c0_dilution,0.0,0.0
cpd02465_c0_dilution,0.0,5.994005994005993
cpd02724_c0_dilution,0.0,0.0
cpd00918_c0_dilution,0.0,0.0
cpd01747_c0_dilution,0.0,0.0
cpd00703_c0_dilution,0.0,0.0
cpd03195_c0_dilution,0.0,0.0
cpd00588_c0_dilution,0.0,0.0
cpd00371_c0_dilution,0.0,0.0
cpd03559_c0_dilution,0.0,0.0
cpd15541_c0_dilution,0.0,0.0
cpd15747_c0_dilution,0.0,0.0
cpd15765_c0_dilution,0.0,0.0
cpd12072_c0_dilution,0.0,0.0
cpd12139_c0_dilution,0.0,0.0
cpd00395_c0_dilution,0.0,0.0
cpd03285_c0_dilution,0.0,0.0
cpd00424_c0_dilution,0.0,0.0
cpd00742_c0_dilution,0.0,0.0
cpd15725_c0_dilution,0.0,0.0
cpd17565_c0_dilution,0.0,0.0
cpd15324_c0_dilution,0.0,0.0
cpd00261_c0_dilution,0.0,0.0
cpd01067_c0_dilution,0.0,0.0
cpd00164_c0_dilution,0.0,0.0
cpd15703_c0_dilution,0.0,0.0
cpd01749_c0_dilution,0.0,0.0
cpd01476_c0_dilution,0.0,1.9980019980019983
cpd00668_c0_dilution,0.0,0.0
cpd02182_c0_dilution,0.0,1.9980019980019983
cpd02720_c0_dilution,0.0,1.9980019980019976
cpd02255_c0_dilution,0.0,3.276613030572469e-19
cpd11581_c0_dilution,0.0,1.9980019980019983
cpd15751_c0_dilution,0.0,0.0
cpd15769_c0_dilution,0.0,0.0
cpd00064_c0_dilution,0.0,0.0
cpd15347_c0_dilution,0.0,0.0
cpd15274_c0_dilution,0.0,0.0
cpd00616_c0_dilution,0.0,0.0
cpd15307_c0_dilution,0.0,0.0
cpd01644_c0_dilution,0.0,0.0
cpd06227_c0_dilution,0.0,0.0
cpd15494_c0_dilution,0.0,0.0
cpd02698_c0_dilution,0.0,-2.6671836301918873e-32
cpd03446_c0_dilution,0.0,0.0
cpd15310_c0_dilution,0.0,0.0
cpd00128_e0_dilution,0.0,3.992011984019976
cpd17568_c0_dilution,0.0,0.0
cpd03200_c0_dilution,0.0,0.0
cpd22027_c0_dilution,0.0,-8.05762782290886e-15
cpd22022_c0_dilution,0.0,0.0
cpd21088_c0_dilution,0.0,0.0
cpd00116_c0_dilution,0.0,1.9980019980019974
cpd21087_c0_dilution,0.0,0.0
cpd36025_c0_dilution,0.0,0.0
cpd19505_c0_dilution,0.0,0.0
cpd14545_c0_dilution,0.0,0.0
cpd28259_c0_dilution,0.0,0.0
cpd21479_c0_dilution,0.0,0.0
cpd28253_c0_dilution,0.0,0.0
cpd28070_c0_dilution,0.0,0.0
cpd33817_c0_dilution,0.0,0.0
cpd27744_c0_dilution,0.0,0.0
cpd12489_c0_dilution,0.0,0.0
cpd19503_c0_dilution,0.0,0.0
cpd21288_c0_dilution,0.0,0.0
cpd36635_c0_dilution,0.0,0.0
cpd22028_c0_dilution,0.0,0.0
cpd22065_c0_dilution,0.0,0.0
cpd22312_c0_dilution,0.0,0.0
cpd21480_c0_dilution,0.0,0.0
cpd19047_c0_dilution,0.0,0.0
cpd00635_c0_dilution,0.0,2.0020020020020013
cpd00166_c0_dilution,0.0,2.0020020020020017
cpd19019_c0_dilution,0.0,0.0
cpd19001_c0_dilution,0.0,3.996003996003996
cpd19006_c0_dilution,0.0,3.996003996003997
cpd11313_c0_dilution,0.0,0.0
cpd11312_c0_dilution,0.0,0.0
cpd01007_c0_dilution,0.0,0.0
cpd00127_c0_dilution,0.0,0.0
cpd00166_e0_dilution,0.0,1.998001998001998
cpd00731_e0_dilution,0.0,1.998001998001998
cpd00098_e0_dilution,0.0,3.9920119840199773
cpd00635_e0_dilution,0.0,1.998001998001998
cpd11640_c0_dilution,0.0,1.9980019980019983
cpd01627_c0_dilution,0.0,0.0
cpd01562_c0_dilution,0.0,0.0
cpd28260_c0_dilution,0.0,0.0
cpd03520_c0_dilution,0.0,0.0
cpd27484_c0_dilution,0.0,0.0
cpd26672_c0_dilution,0.0,0.0
cpd27021_c0_dilution,0.0,0.0
cpd21488_c0_dilution,0.0,4.004004004004004
cpd21090_c0_dilution,0.0,0.0
cpd33647_c0_dilution,0.0,0.0
cpd35194_c0_dilution,0.0,0.0
cpd21117_c0_dilution,0.0,0.0
cpd19442_c0_dilution,0.0,0.0
cpd00264_c0_dilution,0.0,0.0
cpd15807_c0_dilution,0.0,0.0
cpd27020_c0_dilution,0.0,0.0
cpd01270_c0_dilution,0.0,0.0
cpd17040_c0_dilution,0.0,0.0
cpd32452_c0_dilution,0.0,0.0
cpd01046_c0_dilution,0.0,1.7884789855432585e-30
cpd01042_c0_dilution,0.0,0.0
cpd19020_c0_dilution,0.0,0.0
cpd21167_c0_dilution,0.0,0.0
cpd01029_c0_dilution,0.0,1.998001998001999
cpd14718_c0_dilution,0.0,2.002002002002002
cpd21487_c0_dilution,0.0,0.0
cpd21486_c0_dilution,0.0,0.0
cpd21464_c0_dilution,0.0,0.0
cpd21482_c0_dilution,0.0,0.0
cpd03447_c0_dilution,0.0,0.0
cpd00945_c0_dilution,0.0,0.0
cpd05262_c0_dilution,0.0,0.0
cpd00724_c0_dilution,0.0,3.996003996003997
cpd00266_e0_dilution,0.0,3.992011984019954
cpd00266_c0_dilution,0.0,1.9980019980019978
cpd27735_c0_dilution,0.0,0.0
cpd28060_c0_dilution,0.0,0.0
cpd27758_c0_dilution,0.0,0.0
cpd28083_c0_dilution,0.0,0.0
cpd00033_e0_dilution,0.0,3.9960039960039966
cpd01317_c0_dilution,0.0,0.0
cpd00948_c0_dilution,0.0,0.0
cpd00531_e0_dilution,0.0,1.9980019980019983
cpd27144_c0_dilution,0.0,0.0
cpd27713_c0_dilution,0.0,0.0
cpd19030_c0_dilution,0.0,0.0
cpd21481_c0_dilution,0.0,0.00800801601602372
cpd21472_c0_dilution,0.0,1.9980019980019974
cpd00161_e0_dilution,0.0,2.002002002002002
cpd00227_e0_dilution,0.0,2.0020020020020017
cpd00029_e0_dilution,0.0,5.994005994005995
cpd27180_c0_dilution,0.0,2.9405886866172115e-29
cpd00204_c0_dilution,0.0,0.0
cpd00745_c0_dilution,0.0,0.0
cpd28205_c0_dilution,0.0,0.0
cpd14548_c0_dilution,0.0,0.0
cpd00020_e0_dilution,0.0,3.996003996003996
cpd00001_e0_dilution,0.0,3.996003996003996
cpd01414_e0_dilution,0.0,3.992011984019954
cpd01414_c0_dilution,0.0,1.9980019980019978
cpd01567_c0_dilution,0.0,0.0
cpd01550_c0_dilution,0.0,0.0
cpd00585_c0_dilution,0.0,0.0
cpd02074_c0_dilution,0.0,0.0
cpd00922_c0_dilution,0.0,0.0
cpd02414_c0_dilution,0.0,0.0
cpd00047_e0_dilution,0.0,3.996003996003996
cpd10516_e0_dilution,0.0,3.9960039960040223
cpd02692_c0_dilution,0.0,0.0
cpd00055_c0_dilution,0.0,1.9980019980019978
cpd00007_e0_dilution,0.0,1.9980019980019978
cpd00116_e0_dilution,0.0,3.9920119840199852
cpd00011_e0_dilution,0.0,3.996003996003996
cpd00339_c0_dilution,0.0,0.0
cpd03453_e0_dilution,0.0,3.9960039960039966
cpd03726_e0_dilution,0.0,3.9960039960039966
cpd00363_e0_dilution,0.0,3.9960039960039966
cpd00071_e0_dilution,0.0,3.996003996003996
cpd00418_e0_dilution,0.0,3.9920119840199764
cpd11640_e0_dilution,0.0,3.992011984019976
cpd00221_e0_dilution,0.0,3.996003996003996
cpd00239_e0_dilution,0.0,3.9920119840199755
cpd00081_e0_dilution,0.0,1.9980019980019967
cpd00268_e0_dilution,0.0,3.992011984019977
cpd00254_c0_dilution,0.0,0.0
cpd00099_c0_dilution,0.0,0.0
cpd00149_c0_dilution,0.0,0.0
cpd15793_c0_dilution,0.0,0.0
cpd11416_c0_dilution,0.0,0.0
cpd01997_c0_dilution,0.0,0.0
